keyword,title,price,likes,views,brand,country,url
Crocs femme,Crocs baya bleu ciel,30.0,3,0,Crocs,,https://www.vinted.fr/items/8860810367
Crocs femme,1 Pins crocs Algerie,2.5,10,0,,,https://www.vinted.fr/items/8844510893
Crocs femme,Pins crocs palestine,2.5,13,0,,,https://www.vinted.fr/items/8853960503
Crocs femme,Crocs baya clog,40.0,22,0,Crocs,,https://www.vinted.fr/items/8855646035
Crocs femme,Chaussure crocs,10.0,18,0,Shein,,https://www.vinted.fr/items/8857669255
Crocs femme,Pins breloque pour crocs,2.5,112,0,Crocs,,https://www.vinted.fr/items/8778259598
Crocs femme,Crocs plateforme noir,20.0,16,0,Crocs,,https://www.vinted.fr/items/8857284124
Crocs femme,Crocs Dammen Sandalen,15.0,27,0,Crocs,,https://www.vinted.fr/items/8860134853
Crocs femme,Lot de 10 pins pour crocs,20.0,68,0,Crocs,,https://www.vinted.fr/items/8827602287
Crocs femme,#Crocs plateau iconic confort 37/38 nuovo senza cartellino,27.0,34,0,Crocs,,https://www.vinted.fr/items/8857579529
Crocs femme,Crocs noires,13.0,4,0,Crocs,,https://www.vinted.fr/items/8860257830
Crocs femme,Crocs,10.0,14,0,Crocs,,https://www.vinted.fr/items/8782910708
Crocs femme,crocs rose,15.0,19,0,Crocs,,https://www.vinted.fr/items/8848810726
Crocs femme,Crush Clog crocs,40.0,24,0,Crocs,,https://www.vinted.fr/items/8852299745
Crocs femme,Crocs prix FERME,33.13,29,0,Crocs,,https://www.vinted.fr/items/8852217392
Crocs femme,Crocs à plate-forme,15.0,22,0,Crocs,,https://www.vinted.fr/items/8854152586
Crocs femme,Crocs compensées,20.0,26,0,Crocs,,https://www.vinted.fr/items/8848461054
Crocs femme,Zuecos Crocs,17.0,18,0,Crocs,,https://www.vinted.fr/items/8845802533
Crocs femme,Jibbitz crocs,1.0,6,0,Crocs,,https://www.vinted.fr/items/8850292039
Crocs femme,Crocs toddler,2.5,10,0,Crocs,,https://www.vinted.fr/items/8852158639
Crocs femme,Crocs taille 40,14.0,6,0,Crocs,,https://www.vinted.fr/items/8858310849
Crocs femme,Petale fleur pins crocs jibbitz charmes perles,6.0,33,0,Flower,,https://www.vinted.fr/items/8854353214
Crocs femme,Crocs jamais porté taille 38/39,39.0,71,0,Crocs,,https://www.vinted.fr/items/8842194222
Crocs femme,Crocs Classic Platform,29.0,29,0,Crocs,,https://www.vinted.fr/items/8857408695
Crocs femme,Crocs avec pins taille 38,10.0,61,0,sans marque,,https://www.vinted.fr/items/8842280374
Crocs femme,Crocs Sassari W9,14.5,11,0,Crocs,,https://www.vinted.fr/items/8860911380
Crocs femme,Banana print crocs like new,30.0,6,0,Crocs,,https://www.vinted.fr/items/8860793299
Crocs femme,Crocs,7.0,17,0,Crocs,,https://www.vinted.fr/items/8699853939
Crocs femme,Pins crocs decoratif,10.0,46,0,Crocs,,https://www.vinted.fr/items/8822309204
Crocs femme,CROCS,10.0,5,0,Crocs,,https://www.vinted.fr/items/8856442382
Crocs femme,Crocs noire neuve 38/39,30.0,11,0,Crocs,,https://www.vinted.fr/items/8859350736
Crocs femme,Charms crocs Maroc,10.0,3,0,Crocs,,https://www.vinted.fr/items/8857252560
Crocs femme,Crocs fourrées Rose T.6,10.0,38,0,Crocs,,https://www.vinted.fr/items/8459145338
Crocs femme,Crocs plateforme,35.0,21,0,Crocs,,https://www.vinted.fr/items/8845726089
Crocs femme,Crocs ballerines fleurs bleues,11.0,18,0,Crocs,,https://www.vinted.fr/items/8812251811
Crocs femme,Ballerines crocs,25.0,45,0,Crocs,,https://www.vinted.fr/items/8857475813
Crocs femme,Crocs flip Flops,15.0,35,0,Crocs,,https://www.vinted.fr/items/8859784576
Crocs femme,Crocs neuve lilas 37/38,30.0,6,0,Crocs,,https://www.vinted.fr/items/8860479546
Crocs femme,Crocs taille 38,35.0,23,0,Crocs,,https://www.vinted.fr/items/8853222251
Crocs femme,Crocs tulum open flat w5 n34-35,25.0,3,0,Crocs,,https://www.vinted.fr/items/8860674521
Crocs femme,white crocs,15.0,31,0,Crocs,,https://www.vinted.fr/items/8773031093
Crocs femme,Zueco mocasin crocs de charol,29.0,23,0,Crocs,,https://www.vinted.fr/items/8860090389
Crocs femme,Crocs neuve blanche 38/39,30.0,9,0,Crocs,,https://www.vinted.fr/items/8859386103
