keyword,title,price,likes,views,brand,country,url
stanley bottle,Stanley weiß,30.0,32,0,Stanley,,https://www.vinted.fr/items/9097655119
stanley bottle,Messi x Stanley 1913 Ideal Mate Bottle | 1.2L,270.0,9,0,Stanley,,https://www.vinted.fr/items/9103663743
stanley bottle,Stanley Quencher H2.0 FlowState 40oz 1.18L Tumbler Thermos Hydratation Premium,37.0,16,0,Stanley,,https://www.vinted.fr/items/9095876513
stanley bottle,Stanley Tumbler 30 oz . 88L,65.0,94,0,Stanley,,https://www.vinted.fr/items/9090493685
stanley bottle,40oz Stanley flip straw tumbler,40.0,23,0,Stanley,,https://www.vinted.fr/items/9087086253
stanley bottle,Stanley All Day Bottle 0.59L,35.0,23,0,Stanley,,https://www.vinted.fr/items/9077143105
stanley bottle,stanley quancher borraccia termica,45.0,11,0,Stanley,,https://www.vinted.fr/items/9091365044
stanley bottle,Olivia Rodrigo Stanley,30.0,32,0,Stanley,,https://www.vinted.fr/items/9047583195
stanley bottle,Stanley Quencher Tumbler 1.18L - Grey,20.0,81,0,Stanley,,https://www.vinted.fr/items/9059808519
stanley bottle,Green Stanley,25.0,4,0,Stanley,,https://www.vinted.fr/items/9079914497
stanley bottle,Light purple Stanley in perfect condition,43.0,1,0,Stanley,,https://www.vinted.fr/items/9089484761
stanley bottle,"Stanley cup 1,18L",30.0,2,0,Stanley,,https://www.vinted.fr/items/9076933624
stanley bottle,Jacquemus Water Bottle,350.0,17,0,Jacquemus,,https://www.vinted.fr/items/9080744495
stanley bottle,Stanley cup,28.0,0,0,Stanley,,https://www.vinted.fr/items/9074760593
stanley bottle,Stanley IceFlow Stainless Steel Tumbler,45.0,5,0,Stanley,,https://www.vinted.fr/items/9057906362
stanley bottle,Stanley Cup,45.0,20,0,Stanley,,https://www.vinted.fr/items/9065288284
stanley bottle,Stanley Iceflow straw Tumbler 0.59L  - Trinkflasche - purple dust,35.0,56,0,Stanley,,https://www.vinted.fr/items/9073026113
stanley bottle,Stanley 1913 - tazza termica,45.0,1,0,Stanley,,https://www.vinted.fr/items/9074211277
stanley bottle,Stanley water bottle,20.0,0,0,Stanley,,https://www.vinted.fr/items/9064095769
stanley bottle,Stanley cup,25.0,10,0,Stanley,,https://www.vinted.fr/items/9071639631
stanley bottle,Stanley The Quencher H2.0 FlowState Tumbler 40 oz - Periwinkle Blue,34.0,34,0,Stanley,,https://www.vinted.fr/items/9061684169
