keyword,title,price,likes,views,brand,country,url,status,sold_confirmed,offers,published_at,age_hours,age_band,score,verdict
stanley bottle,stanley,20.0,42,0,Stanley,,https://www.vinted.fr/items/9093740926,active,False,0,2026-06-06 06:52:20 CEST,144.0,1 week,0,⚠️ Low
stanley bottle,2 fake Stanley’s,10.0,2,0,Stanley,,https://www.vinted.fr/items/9106824785,active,False,0,2026-06-07 06:52:25 CEST,120.0,1 week,0,⚠️ Low
stanley bottle,Stanley Cup,30.0,8,0,Stanley,,https://www.vinted.fr/items/9105038193,active,False,0,2026-06-07 06:52:30 CEST,120.0,1 week,0,⚠️ Low
stanley bottle,Stanley bottle,20.0,6,0,Stanley,,https://www.vinted.fr/items/9098643988,active,False,0,2026-06-07 06:52:32 CEST,120.0,1 week,0,⚠️ Low
stanley bottle,Stanley Stainless Steel Bottle 591 ml,28.0,17,0,Stanley,,https://www.vinted.fr/items/9096185058,active,False,0,2026-06-06 06:52:38 CEST,144.0,1 week,0,⚠️ Low
stanley bottle,NEW Stanley Quencher H2.0 FlowState Tumbler 40oz 1.18L Blue Spruce,42.0,4,0,Stanley,,https://www.vinted.fr/items/9106341496,active,False,0,2026-06-07 06:52:43 CEST,120.0,1 week,0,⚠️ Low
stanley bottle,Stanley Trinkflasche Warm- und Kaltgetränke Go Quick Flip Edelstahl/dunkelgrau,25.0,26,0,Stanley,,https://www.vinted.fr/items/9105839114,active,False,0,2026-06-07 06:52:46 CEST,120.0,1 week,0,⚠️ Low
stanley bottle,Stanley Quencher H2.0 FlowState Tumbler 1.18 Purple,25.0,24,0,Stanley,,https://www.vinted.fr/items/9092926343,active,False,0,2026-06-06 06:52:50 CEST,144.0,1 week,0,⚠️ Low
stanley bottle,"Stanley Iceflow Bottle | 0,6L | Nieuw",34.0,21,0,Stanley,,https://www.vinted.fr/items/9091143514,active,False,0,2026-06-06 06:52:55 CEST,144.0,1 week,0,⚠️ Low
stanley bottle,IceFlow Flip Straw 2.0 Tumbler 0.89L,45.0,8,0,Stanley,,https://www.vinted.fr/items/9103173117,active,False,0,2026-06-07 06:52:57 CEST,120.0,1 week,0,⚠️ Low
stanley bottle,Stanley weiß,30.0,32,0,Stanley,,https://www.vinted.fr/items/9097655119,active,False,0,2026-06-06 06:53:04 CEST,144.0,1 week,0,⚠️ Low
stanley bottle,Messi x Stanley 1913 Ideal Mate Bottle | 1.2L,270.0,9,0,Stanley,,https://www.vinted.fr/items/9103663743,active,False,0,2026-06-07 06:53:08 CEST,120.0,1 week,0,⚠️ Low
stanley bottle,Stanley Quencher H2.0 FlowState 40oz 1.18L Tumbler Thermos Hydratation Premium,37.0,16,0,Stanley,,https://www.vinted.fr/items/9095876513,active,False,0,2026-06-06 06:53:10 CEST,144.0,1 week,0,⚠️ Low
stanley bottle,Stanley Tumbler 30 oz . 88L,65.0,94,0,Stanley,,https://www.vinted.fr/items/9090493685,active,False,0,2026-06-05 06:53:15 CEST,168.0,1 week,0,⚠️ Low
stanley bottle,40oz Stanley flip straw tumbler,40.0,23,0,Stanley,,https://www.vinted.fr/items/9087086253,active,False,0,2026-06-05 06:53:19 CEST,168.0,1 week,0,⚠️ Low
stanley bottle,Stanley All Day Bottle 0.59L,35.0,23,0,Stanley,,https://www.vinted.fr/items/9077143105,active,False,0,2026-06-05 06:53:20 CEST,168.0,1 week,0,⚠️ Low
stanley bottle,stanley quancher borraccia termica,45.0,11,0,Stanley,,https://www.vinted.fr/items/9091365044,active,False,0,2026-06-06 06:53:26 CEST,144.0,1 week,0,⚠️ Low
stanley bottle,Olivia Rodrigo Stanley,30.0,32,0,Stanley,,https://www.vinted.fr/items/9047583195,active,False,0,2026-06-05 06:53:32 CEST,168.0,1 week,0,⚠️ Low
stanley bottle,Stanley Quencher Tumbler 1.18L - Grey,20.0,81,0,Stanley,,https://www.vinted.fr/items/9059808519,active,False,0,2026-06-05 06:53:32 CEST,168.0,1 week,0,⚠️ Low
stanley bottle,Green Stanley,25.0,4,0,Stanley,,https://www.vinted.fr/items/9079914497,active,False,0,2026-06-05 06:53:37 CEST,168.0,1 week,0,⚠️ Low
stanley bottle,Light purple Stanley in perfect condition,43.0,1,0,Stanley,,https://www.vinted.fr/items/9089484761,active,False,0,2026-06-05 06:53:43 CEST,168.0,1 week,0,⚠️ Low
stanley bottle,"Stanley cup 1,18L",30.0,2,0,Stanley,,https://www.vinted.fr/items/9076933624,active,False,0,2026-06-05 06:53:45 CEST,168.0,1 week,0,⚠️ Low
stanley bottle,Jacquemus Water Bottle,350.0,17,0,Jacquemus,,https://www.vinted.fr/items/9080744495,active,False,0,2026-06-07 06:53:51 CEST,120.0,1 week,0,⚠️ Low
stanley bottle,Stanley cup,28.0,0,0,Stanley,,https://www.vinted.fr/items/9074760593,active,False,0,2026-06-05 06:53:55 CEST,168.0,1 week,0,⚠️ Low
stanley bottle,Stanley IceFlow Stainless Steel Tumbler,45.0,5,0,Stanley,,https://www.vinted.fr/items/9057906362,active,False,0,2026-06-05 06:53:55 CEST,168.0,1 week,0,⚠️ Low
stanley bottle,Stanley Cup,45.0,20,0,Stanley,,https://www.vinted.fr/items/9065288284,active,False,0,2026-06-05 06:54:00 CEST,168.0,1 week,0,⚠️ Low
stanley bottle,Stanley Iceflow straw Tumbler 0.59L  - Trinkflasche - purple dust,35.0,56,0,Stanley,,https://www.vinted.fr/items/9073026113,active,False,0,2026-06-05 06:54:06 CEST,168.0,1 week,0,⚠️ Low
stanley bottle,Stanley 1913 - tazza termica,45.0,1,0,Stanley,,https://www.vinted.fr/items/9074211277,active,False,0,,24.0,24h,3,👀 Early Watchlist
stanley bottle,Stanley water bottle,20.0,0,0,Stanley,,https://www.vinted.fr/items/9064095769,active,False,0,2026-06-05 06:54:10 CEST,168.0,1 week,0,⚠️ Low
stanley bottle,Stanley cup,25.0,10,0,Stanley,,https://www.vinted.fr/items/9071639631,active,False,0,2026-06-05 06:54:15 CEST,168.0,1 week,0,⚠️ Low
stanley bottle,Stanley The Quencher H2.0 FlowState Tumbler 40 oz - Periwinkle Blue,34.0,34,0,Stanley,,https://www.vinted.fr/items/9061684169,active,False,0,2026-06-05 06:54:17 CEST,168.0,1 week,0,⚠️ Low
stanley bottle,Fake Stanley cup,5.0,3,0,Dunnes Stores,,https://www.vinted.fr/items/9085254047,active,False,0,2026-06-05 06:54:23 CEST,168.0,1 week,0,⚠️ Low
