keyword,title,price,likes,views,brand,country,url,status,offers,published_at,age_hours,score,verdict
Crocs femme,Crocs rose fushia 37/38,25.0,48,0,Crocs,,https://www.vinted.fr/items/8869373161,active,8,2026-05-10 00:06:06 CEST,17.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,crocs bleu ciel,25.0,9,0,Crocs,,https://www.vinted.fr/items/8872130954,active,4,2026-05-10 13:06:07 CEST,4.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs noires neuve,30.0,7,0,Crocs,,https://www.vinted.fr/items/8872808582,active,3,2026-05-10 14:06:13 CEST,3.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs size 41,30.0,36,0,Crocs x Beams,,https://www.vinted.fr/items/8772316824,active,0,2026-05-09 17:06:17 CEST,24.0,4,➖ Moderate
Crocs femme,crocs taille 40,20.0,34,0,Crocs,,https://www.vinted.fr/items/8862954591,active,0,2026-05-09 17:06:19 CEST,24.0,3,➖ Moderate
Crocs femme,Crocs baya clog k beige,40.0,3,0,Crocs,,https://www.vinted.fr/items/8875033298,active,0,2026-05-09 17:06:27 CEST,24.0,0,⚠️ Low
Crocs femme,Crocs platform,25.0,48,0,Crocs,,https://www.vinted.fr/items/8820566289,active,0,2026-05-04 17:06:30 CEST,144.0,1,⚠️ Low
Crocs femme,Crocs Classic clogs Zwart nieuw 36/37,25.0,2,0,Crocs,,https://www.vinted.fr/items/8875500579,active,0,2024-04-20 17:06:31 CEST,18000.0,0,⚠️ Low
Crocs femme,Crocs Cars Saetta McQueen adulte rouge – édition spéciale 37-38,32.88,0,0,Crocs,,https://www.vinted.fr/items/8874981828,active,0,2024-08-18 17:06:37 CEST,15120.0,0,⚠️ Low
Crocs femme,Crocs sandals W10 size40,38.0,41,0,Crocs,,https://www.vinted.fr/items/8832250650,active,0,2026-05-05 17:06:43 CEST,120.0,1,⚠️ Low
Crocs femme,Crocs compensé,15.0,8,0,Crocs,,https://www.vinted.fr/items/8874352252,active,0,2026-05-09 17:06:45 CEST,24.0,1,⚠️ Low
Crocs femme,Stylishe Crocs mit Plateau,13.0,0,0,Crocs,,https://www.vinted.fr/items/8875766780,active,0,2025-09-12 17:06:47 CEST,5760.0,0,⚠️ Low
Crocs femme,Crocs37/38,9.0,4,0,Crocs,,https://www.vinted.fr/items/8873975797,active,0,2026-05-10 15:06:54 CEST,2.0,5,📈 Growing
Crocs femme,Hello kitty crocs,17.0,9,0,Crocs,,https://www.vinted.fr/items/8873706586,active,0,2026-05-10 15:06:56 CEST,2.0,11,🔥 Trending
Crocs femme,Paire de Crocs blanche T.38/39,20.0,47,0,Crocs,,https://www.vinted.fr/items/8874130122,active,4,2026-05-10 15:07:00 CEST,2.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Sabot Crocs,23.0,9,0,Crocs,,https://www.vinted.fr/items/8872244633,active,0,2026-05-10 13:07:07 CEST,4.0,5,📈 Growing
Crocs femme,Getaway platform flip - crocs,30.0,25,0,Crocs,,https://www.vinted.fr/items/8873905879,active,4,2026-05-10 15:07:09 CEST,2.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Ballerine crocs 36,10.0,0,0,Crocs,,https://www.vinted.fr/items/8875261438,active,0,,24.0,0,⚠️ Low
Crocs femme,💙 Crocs bleues – taille 41/42 (9–11),35.0,19,0,Crocs,,https://www.vinted.fr/items/8817539051,active,0,2026-05-04 17:07:18 CEST,144.0,0,⚠️ Low
Crocs femme,Crocs pantoffels,27.0,25,0,Crocs,,https://www.vinted.fr/items/8647362593,active,0,2026-04-19 17:07:21 CEST,504.0,0,⚠️ Low
Crocs femme,Pins Crocs Chic,1.3,2,0,Crocs,,https://www.vinted.fr/items/8873171777,active,0,2026-05-10 14:07:24 CEST,3.0,2,➖ Moderate
Crocs femme,Crocs Rainbow Clogs 🌈,8.0,1,0,Crocs,,https://www.vinted.fr/items/8875401112,active,0,2024-01-21 17:07:31 CET,20160.0,0,⚠️ Low
Crocs femme,"Infradito eleganti, di alta qualità e leggere",55.0,54,0,Crocs,,https://www.vinted.fr/items/8716072619,active,0,2026-04-26 17:07:35 CEST,336.0,0,⚠️ Low
Crocs femme,sabot mule crocs lila 39-40,29.0,22,0,Crocs,,https://www.vinted.fr/items/8872634188,active,3,2026-05-10 14:07:36 CEST,3.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,"Crocs Schuhe, Größe 45/46",25.0,0,0,Crocs,,https://www.vinted.fr/items/8875421020,active,0,2023-09-23 17:07:44 CEST,23040.0,0,⚠️ Low
Crocs femme,Crocs zwart NIEUW,29.5,46,0,Crocs,,https://www.vinted.fr/items/8873510248,active,9,2026-05-10 15:07:46 CEST,2.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Zuecos,20.0,0,0,Crocs,,https://www.vinted.fr/items/8875570008,active,0,2024-07-19 17:07:48 CEST,15840.0,0,⚠️ Low
Crocs femme,Blaue Crocs,20.0,4,0,Crocs,,https://www.vinted.fr/items/8873406332,active,0,2024-01-21 17:07:53 CET,20160.0,0,⚠️ Low
Crocs femme,Crocs sandals,10.0,12,0,Crocs,,https://www.vinted.fr/items/8873274049,active,0,2026-05-10 14:07:57 CEST,3.0,10,🔥 Trending
Crocs femme,Paire de Crocs rose T.38/39,20.0,10,0,Crocs,,https://www.vinted.fr/items/8874160819,active,0,2026-05-09 17:07:59 CEST,24.0,1,⚠️ Low
Crocs femme,Silver glitter fur lined crocs,20.0,1,0,Crocs,,https://www.vinted.fr/items/8875386460,active,0,2023-07-25 17:08:07 CEST,24480.0,0,⚠️ Low
Crocs femme,Crocs classics beige / écru – Taille 41,34.0,12,0,Crocs,,https://www.vinted.fr/items/8871332566,active,0,2026-05-10 12:08:09 CEST,5.0,6,📈 Growing
Crocs femme,Roze aardbeien crocs,11.0,31,0,Crocs,,https://www.vinted.fr/items/8873728963,active,0,2026-05-10 15:08:14 CEST,2.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs,10.0,2,0,Crocs,,https://www.vinted.fr/items/8872738886,active,0,2026-05-10 14:08:21 CEST,3.0,2,➖ Moderate
Crocs femme,Crocs 42-43 léopard neuve,35.0,80,0,Crocs,,https://www.vinted.fr/items/8868910591,active,6,2026-05-09 22:08:24 CEST,19.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,crocs bayaband blanche 38-39,32.0,1,0,Crocs,,https://www.vinted.fr/items/8874929264,active,0,2026-05-09 17:08:26 CEST,24.0,0,⚠️ Low
Crocs femme,Green crocs,15.0,10,0,Crocs,,https://www.vinted.fr/items/8875067334,active,0,2026-05-09 17:08:36 CEST,24.0,1,⚠️ Low
Crocs femme,Crocs unisexe rouge,20.0,7,0,Crocs,,https://www.vinted.fr/items/8872003664,active,0,2026-05-10 13:08:37 CEST,4.0,4,➖ Moderate
Crocs femme,Sac Crocs,25.0,45,0,Crocs,,https://www.vinted.fr/items/8873941117,active,4,2026-05-10 15:08:37 CEST,2.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs noir,30.0,103,0,Crocs,,https://www.vinted.fr/items/8859577250,sold,0,2026-05-09 17:08:46 CEST,24.0,15,🔥🔥 Strong Demand
Crocs femme,Crocs Platform,30.0,50,0,Crocs,,https://www.vinted.fr/items/8872537613,active,5,2026-05-10 13:08:48 CEST,4.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs noir,35.0,55,0,Crocs,,https://www.vinted.fr/items/8869347257,active,14,2026-05-10 00:08:49 CEST,17.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs echo clog noires 36-37,43.0,1,0,Crocs,,https://www.vinted.fr/items/8875173084,active,0,2026-05-09 17:08:58 CEST,24.0,0,⚠️ Low
Crocs femme,Crocs 41/42 rose,15.0,0,0,Crocs,,https://www.vinted.fr/items/8875453692,active,0,2023-10-23 17:08:59 CEST,22320.0,0,⚠️ Low
Crocs femme,Crocs,40.0,0,0,Crocs,,https://www.vinted.fr/items/8875371703,active,0,2023-05-26 17:08:59 CEST,25920.0,0,⚠️ Low
Crocs femme,Crocs pastel neuf 39,30.0,17,0,Crocs,,https://www.vinted.fr/items/8869428163,active,3,2026-05-10 00:09:08 CEST,17.0,10,🔥 Trending
Crocs femme,Crocs,20.0,25,0,Crocs,,https://www.vinted.fr/items/8869572423,active,0,2026-05-10 01:09:10 CEST,16.0,4,➖ Moderate
Crocs femme,Crocs Classic (38/39),45.0,11,0,Crocs,,https://www.vinted.fr/items/8839561310,active,0,2026-05-06 17:09:12 CEST,96.0,0,⚠️ Low
Crocs femme,Crocs bleu marine taille 36,23.99,7,0,Crocs,,https://www.vinted.fr/items/8872814790,active,0,,24.0,1,⚠️ Low
Crocs femme,Sabot Crocs Taille 38/39,32.0,0,0,Crocs,,https://www.vinted.fr/items/8875621762,active,0,2024-09-17 17:09:21 CEST,14400.0,0,⚠️ Low
Crocs femme,Crocs Sandale G41-42,18.0,3,0,Crocs,,https://www.vinted.fr/items/8875014183,active,0,2026-05-09 17:09:23 CEST,24.0,0,⚠️ Low
Crocs femme,Crocs,25.0,39,0,Crocs,,https://www.vinted.fr/items/8874115008,active,11,2026-05-10 15:09:32 CEST,2.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs Classic neuves,27.0,18,0,Crocs,,https://www.vinted.fr/items/8870794160,active,0,2026-05-10 11:09:32 CEST,6.0,7,📈 Growing
Crocs femme,Crocs,5.0,2,0,,,https://www.vinted.fr/items/8874538120,active,0,2026-05-09 17:09:32 CEST,24.0,0,⚠️ Low
Crocs femme,Sac Crocs,25.0,45,0,Crocs,,https://www.vinted.fr/items/8873941117,active,4,2026-05-10 15:09:43 CEST,2.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,🌸🩵Ultraleichte Sandalen Gr.38 Türkis Rosa,19.0,8,0,Crocs,,https://www.vinted.fr/items/8871190756,active,0,2026-05-10 12:09:45 CEST,5.0,4,➖ Moderate
Crocs femme,Crocs bleu marine taille 36,23.99,7,0,Crocs,,https://www.vinted.fr/items/8872814790,active,3,2026-05-10 14:09:46 CEST,3.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs,13.0,43,0,Crocs,,https://www.vinted.fr/items/8873540600,active,0,2026-05-10 15:09:53 CEST,2.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs 38-39,29.9,34,0,Crocs,,https://www.vinted.fr/items/8874349164,active,10,2026-05-09 17:09:56 CEST,24.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs bleue,20.0,14,0,Crocs,,https://www.vinted.fr/items/8871069251,active,3,2026-05-10 11:09:57 CEST,6.0,16,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs noir,30.0,103,0,Crocs,,https://www.vinted.fr/items/8859577250,sold,0,2026-05-09 17:10:03 CEST,24.0,15,🔥🔥 Strong Demand
Crocs femme,Crocs Charms - Animal Crossing,12.0,0,0,Crocs,,https://www.vinted.fr/items/8875754960,active,0,2025-05-15 17:10:05 CEST,8640.0,0,⚠️ Low
Crocs femme,Pin’s pour crocs,5.0,16,0,Crocs,,https://www.vinted.fr/items/8850117281,active,0,2026-05-08 17:10:08 CEST,48.0,1,⚠️ Low
Crocs femme,Roze aardbeien crocs,11.0,31,0,Crocs,,https://www.vinted.fr/items/8873728963,active,0,2026-05-10 15:10:14 CEST,2.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Pins crocs,8.0,92,0,Crocs,,https://www.vinted.fr/items/8849839663,active,0,,24.0,9,🔥 Trending
Crocs femme,Sandalen Crocs,50.0,43,0,Crocs,,https://www.vinted.fr/items/8839224022,active,0,,24.0,4,➖ Moderate
Crocs femme,Sabots Crocs orange 37-38 neuves (prix fixe),29.0,28,0,Crocs,,https://www.vinted.fr/items/8863869152,active,0,2026-05-09 17:10:25 CEST,24.0,3,➖ Moderate
Crocs femme,Crocs haute taille 40 rose fuchsia,20.0,6,0,Crocs,,https://www.vinted.fr/items/8871328436,active,0,2026-05-10 12:10:29 CEST,5.0,3,➖ Moderate
Crocs femme,Crocs avec pins,40.0,18,0,Crocs,,https://www.vinted.fr/items/8873847076,active,0,2026-05-10 15:10:30 CEST,2.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs Classic Clog Beige Stucco - Totalmente Nuevas,40.0,0,0,Crocs,,https://www.vinted.fr/items/8875324207,active,0,2023-01-26 17:10:37 CET,28800.0,0,⚠️ Low
Crocs femme,Crocs,25.0,18,0,Crocs,,https://www.vinted.fr/items/8874802938,sold,0,2026-05-09 17:10:44 CEST,24.0,3,➖ Moderate
Crocs femme,Crocband Crocs size 37/38,20.0,7,0,Crocs,,https://www.vinted.fr/items/8872433196,active,0,2026-05-10 13:10:46 CEST,4.0,4,➖ Moderate
Crocs femme,Strandschuhe,28.0,0,0,Crocs,,https://www.vinted.fr/items/8875731795,active,0,2025-03-16 17:10:49 CET,10080.0,0,⚠️ Low
Crocs femme,Getaway platform flip - crocs,30.0,25,0,Crocs,,https://www.vinted.fr/items/8873905879,active,4,2026-05-10 15:10:55 CEST,2.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Pinke Brooklyn Low Wedge Sandalen Gr.37-38,24.9,3,0,Crocs,,https://www.vinted.fr/items/8873859142,active,0,2026-05-10 15:10:58 CEST,2.0,4,➖ Moderate
Crocs femme,Crocs fourrées,20.0,11,0,Crocs,,https://www.vinted.fr/items/8868460938,active,0,2026-05-09 21:11:00 CEST,20.0,1,⚠️ Low
Crocs femme,Crocs rose,25.0,97,0,Crocs,,https://www.vinted.fr/items/8836700103,active,4,2026-05-06 17:11:06 CEST,96.0,9,🔥 Trending
Crocs femme,Crocs 35,15.0,15,0,Crocs,,https://www.vinted.fr/items/8867778100,active,0,2026-05-09 20:11:08 CEST,21.0,2,➖ Moderate
Crocs femme,Crocs taille 11 (45),18.0,16,0,Crocs,,https://www.vinted.fr/items/8789407532,active,3,2026-05-09 17:11:13 CEST,24.0,9,🔥 Trending
Crocs femme,Crocs schwarz,5.0,12,0,Crocs,,https://www.vinted.fr/items/8872218873,active,0,2026-05-10 13:11:19 CEST,4.0,7,📈 Growing
Crocs femme,Crocs plateforme,30.0,62,0,Crocs,,https://www.vinted.fr/items/8863814068,active,10,2026-05-09 17:11:24 CEST,24.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs,20.0,10,0,Crocs,,https://www.vinted.fr/items/8858146888,active,3,2026-05-09 17:11:25 CEST,24.0,8,🔥 Trending
Crocs femme,Crocs,15.0,33,0,Crocs,,https://www.vinted.fr/items/8862504997,active,0,2026-05-09 17:11:30 CEST,24.0,3,➖ Moderate
Crocs femme,Crocs color blossom,30.0,30,0,Crocs,,https://www.vinted.fr/items/8873141464,active,0,2026-05-10 14:11:35 CEST,3.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,CROCS Classic Kaki,23.0,4,0,Crocs,,https://www.vinted.fr/items/8871531293,active,0,2026-05-10 12:11:39 CEST,5.0,2,➖ Moderate
Crocs femme,Crocs Women's Blue Flipflops,23.0,1,0,Crocs,,https://www.vinted.fr/items/8874871266,active,0,2026-05-09 17:11:42 CEST,24.0,0,⚠️ Low
Crocs femme,Crocs Classic Clog noirs – Pointure 38/39 – Neufs – Unisex,29.9,2,0,Crocs,,https://www.vinted.fr/items/8875583153,active,0,2024-04-20 17:11:48 CEST,18000.0,0,⚠️ Low
Crocs femme,Lot Charms Crocs,3.0,3,0,Crocs,,https://www.vinted.fr/items/8873758232,active,0,2026-05-10 15:11:52 CEST,2.0,4,➖ Moderate
Crocs femme,Pins crocs,1.5,14,0,Crocs,,https://www.vinted.fr/items/8872623788,active,0,2026-05-10 13:11:52 CEST,4.0,8,🔥 Trending
Crocs femme,Crocs neuve,30.0,14,0,Crocs,,https://www.vinted.fr/items/8869379137,active,0,2026-05-10 00:11:59 CEST,17.0,2,➖ Moderate
Crocs femme,Sandales crocs 37 38,35.0,1,0,Crocs,,https://www.vinted.fr/items/8874688884,active,0,2026-05-09 17:12:05 CEST,24.0,0,⚠️ Low
Crocs femme,Crocs bayaband brown,30.0,56,0,Crocs,,https://www.vinted.fr/items/8862921390,active,9,2026-05-09 17:12:07 CEST,24.0,19,🔥🔥🔥 Very Strong Demand
Crocs femme,Jibbitz crocs,1.0,13,0,Crocs,,https://www.vinted.fr/items/8850292039,active,0,2026-05-08 17:12:13 CEST,48.0,1,⚠️ Low
Crocs femme,Accessoires crocs Jul jibbitz charm Marseille,4.0,10,0,Crocs,,https://www.vinted.fr/items/8847151580,active,0,2026-05-07 17:12:14 CEST,72.0,0,⚠️ Low
Crocs femme,Crocs rose,25.0,4,0,Crocs,,https://www.vinted.fr/items/8873760969,active,0,2026-05-10 15:12:17 CEST,2.0,5,📈 Growing
Crocs femme,Crocs noir neuve,40.0,9,0,Crocs,,https://www.vinted.fr/items/8874544042,active,0,2026-05-09 17:12:25 CEST,24.0,1,⚠️ Low
Crocs femme,Crocs donna,29.5,9,0,Crocs,,https://www.vinted.fr/items/8870956350,active,0,2026-05-10 11:12:25 CEST,6.0,4,➖ Moderate
Crocs femme,Sabots homme blanc T 44,5.0,4,0,Crocs,,https://www.vinted.fr/items/8873297678,active,0,2026-05-10 14:12:29 CEST,3.0,3,➖ Moderate
Crocs femme,Sandales Crocs,20.0,20,0,Crocs,,https://www.vinted.fr/items/8874223949,active,0,2026-05-09 17:12:34 CEST,24.0,2,➖ Moderate
Crocs femme,Crocs Mujer,34.0,0,0,Crocs,,https://www.vinted.fr/items/8874496868,active,0,2026-05-09 17:12:38 CEST,24.0,0,⚠️ Low
Crocs femme,Pin’s/charms pour crocs pop culture Halloween/horreur,1.0,2,0,,,https://www.vinted.fr/items/8871662542,active,0,2026-05-10 12:12:40 CEST,5.0,1,⚠️ Low
Crocs femme,Crocs noir,23.0,35,0,Crocs,,https://www.vinted.fr/items/8809520121,active,0,2026-05-09 17:12:45 CEST,24.0,3,➖ Moderate
Crocs femme,White crocs,15.0,4,0,Crocs,,https://www.vinted.fr/items/8871224805,active,0,2026-05-10 12:12:51 CEST,5.0,2,➖ Moderate
Crocs femme,Jibbitz crocs Summer,12.0,8,0,Crocs,,https://www.vinted.fr/items/8856661900,sold,0,2026-05-08 17:12:51 CEST,48.0,1,⚠️ Low
Crocs femme,crocs blanc,27.0,25,0,Crocs,,https://www.vinted.fr/items/8862370998,active,6,2026-05-09 17:12:59 CEST,24.0,14,🔥🔥 Strong Demand
Crocs femme,Pins pour Crocs,9.9,13,0,Accessories,,https://www.vinted.fr/items/8869426673,active,0,2026-05-10 00:13:01 CEST,17.0,2,➖ Moderate
Crocs femme,Crocs Gr 40,13.0,13,0,Crocs,,https://www.vinted.fr/items/8873356877,active,0,2026-05-10 14:13:04 CEST,3.0,10,🔥 Trending
Crocs femme,🌸 Pins fleurs et perles pour décorer vos crocs,8.0,94,0,Crocs,,https://www.vinted.fr/items/8866286308,active,3,2026-05-09 17:13:11 CEST,24.0,17,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs,33.0,5,0,Crocs,,https://www.vinted.fr/items/8873943052,active,0,2026-05-10 15:13:14 CEST,2.0,6,📈 Growing
Crocs femme,Crocs beige,30.0,42,0,Crocs,,https://www.vinted.fr/items/8860864813,active,13,2026-05-09 17:13:16 CEST,24.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,crocs,28.0,20,0,Crocs,,https://www.vinted.fr/items/8867874979,active,4,2026-05-09 20:13:21 CEST,21.0,10,🔥 Trending
Crocs femme,Crocs cars taille 38 chaussons flash macqueen rouge 95,37.0,4,0,Crocs,,https://www.vinted.fr/items/8872729599,active,0,,24.0,0,⚠️ Low
Crocs femme,"Sandales d'été Crocs, taille 37",22.0,64,0,Crocs,,https://www.vinted.fr/items/8833251249,active,4,2026-05-06 17:13:27 CEST,96.0,8,🔥 Trending
Crocs femme,Crocs,12.0,30,0,boutique indépendante,,https://www.vinted.fr/items/8852984193,active,0,2026-05-08 17:13:34 CEST,48.0,2,➖ Moderate
Crocs femme,Original Crocs – Gr. 38 – Top Zustand,13.0,18,0,Crocs,,https://www.vinted.fr/items/8872250841,active,0,2026-05-10 13:13:35 CEST,4.0,11,🔥 Trending
Crocs femme,Crocs noire neuve 38/39,30.0,48,0,Crocs,,https://www.vinted.fr/items/8859350736,sold,0,2026-05-09 17:13:41 CEST,24.0,7,📈 Growing
Crocs femme,"Sabots "" Crocs"" blanc Pointure 39 ( M7 W9)",25.9,8,0,Crocs,,https://www.vinted.fr/items/8875379322,active,0,2022-12-27 17:13:49 CET,29520.0,0,⚠️ Low
Crocs femme,Crocs baya neuve rose,35.0,12,0,Crocs,,https://www.vinted.fr/items/8872600625,active,3,2026-05-10 13:13:50 CEST,4.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs plateforme noir,18.0,22,0,Crocs,,https://www.vinted.fr/items/8857284124,active,4,2026-05-08 17:13:56 CEST,48.0,8,🔥 Trending
Crocs femme,Crocs Mega crush Sandal,36.0,68,0,Crocs,,https://www.vinted.fr/items/8864389152,active,6,2026-05-09 17:14:01 CEST,24.0,19,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs baya neuf,26.0,7,0,Crocs,,https://www.vinted.fr/items/8868433423,active,0,2026-05-09 21:14:03 CEST,20.0,1,⚠️ Low
Crocs femme,Crocs,32.0,2,0,Crocs,,https://www.vinted.fr/items/8872769027,active,0,2026-05-10 14:14:10 CEST,3.0,2,➖ Moderate
Crocs femme,2 pins crocs jul,6.5,5,0,Crocs,,https://www.vinted.fr/items/8873629970,active,0,2026-05-10 15:14:12 CEST,2.0,6,📈 Growing
Crocs femme,Crocs,29.99,45,0,Crocs,,https://www.vinted.fr/items/8855241536,active,6,2026-05-08 17:14:16 CEST,48.0,13,🔥🔥 Strong Demand
Crocs femme,Crocs compensées femme,40.0,42,0,Crocs,,https://www.vinted.fr/items/8860442533,active,3,2026-05-09 17:14:22 CEST,24.0,11,🔥 Trending
Crocs femme,Ballerines Crocs comme neuves,13.0,8,0,Crocs,,https://www.vinted.fr/items/8872169686,active,0,2026-05-10 13:14:24 CEST,4.0,5,📈 Growing
Crocs femme,Ballerines Crocs - bleu blanc rouge - W8 - taille 39,15.0,25,0,Crocs,,https://www.vinted.fr/items/8870872201,active,0,2026-05-10 11:14:29 CEST,6.0,10,🔥 Trending
Crocs femme,Sandales Crocs T. 37-38,15.0,57,0,Crocs,,https://www.vinted.fr/items/8873433494,active,3,2026-05-10 14:14:35 CEST,3.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,crocs,25.0,31,0,Crocs,,https://www.vinted.fr/items/8854334887,active,4,2026-05-08 17:14:38 CEST,48.0,8,🔥 Trending
Crocs femme,Crocs originales grises à paillettes,12.0,25,0,Crocs,,https://www.vinted.fr/items/8847311563,active,0,2026-05-07 17:14:40 CEST,72.0,1,⚠️ Low
Crocs femme,Crocs,15.0,3,0,Crocs,,https://www.vinted.fr/items/8874590333,active,0,2026-05-09 17:14:49 CEST,24.0,0,⚠️ Low
Crocs femme,Crocs blanche,35.0,61,0,Crocs,,https://www.vinted.fr/items/8859662131,active,12,2026-05-09 17:14:50 CEST,24.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs moumoute noir,15.0,20,0,Crocs,,https://www.vinted.fr/items/8837276684,active,0,2026-05-06 17:14:50 CEST,96.0,0,⚠️ Low
Crocs femme,Crocs ballerines noires,18.0,6,0,Crocs,,https://www.vinted.fr/items/8870513838,active,0,2026-05-10 10:14:59 CEST,7.0,2,➖ Moderate
Crocs femme,Ciabatte,35.0,0,0,Crocs,,https://www.vinted.fr/items/8874817921,active,0,2026-05-09 17:15:02 CEST,24.0,0,⚠️ Low
Crocs femme,Crocs plate-forme argentée paillette,45.0,46,0,Crocs,,https://www.vinted.fr/items/8871812397,active,5,2026-05-10 12:15:02 CEST,5.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs novas nunca usadas,30.0,17,0,Crocs,,https://www.vinted.fr/items/8869671033,active,3,2026-05-10 02:15:08 CEST,15.0,11,🔥 Trending
Crocs femme,Hausschuhe,15.0,0,0,Crocs,,https://www.vinted.fr/items/8874774694,active,0,2026-05-09 17:15:14 CEST,24.0,0,⚠️ Low
Crocs femme,Crocs toddler,2.5,15,0,Crocs,,https://www.vinted.fr/items/8852158639,active,0,2026-05-08 17:15:18 CEST,48.0,1,⚠️ Low
Crocs femme,Crocs Bubble Crush Clog Triple Black,60.0,41,0,Crocs,,https://www.vinted.fr/items/8571371623,active,0,2026-04-05 17:15:19 CEST,840.0,0,⚠️ Low
Crocs femme,Clips Jibbitz crocs,7.0,42,0,Crocs,,https://www.vinted.fr/items/8756682427,active,0,2026-05-09 17:15:25 CEST,24.0,4,➖ Moderate
Crocs femme,Crocs à plateforme,30.0,29,0,Crocs,,https://www.vinted.fr/items/8869266251,active,4,2026-05-09 23:15:31 CEST,18.0,12,🔥🔥 Strong Demand
Crocs femme,Crocs roze M9 W11 maat 42/43,25.0,10,0,Crocs,,https://www.vinted.fr/items/8872660608,sold,0,2026-05-10 13:15:34 CEST,4.0,9,🔥 Trending
Crocs femme,Lot de 10 pins pour crocs,20.0,25,0,Crocs,,https://www.vinted.fr/items/8860746399,active,0,2026-05-09 17:15:38 CEST,24.0,2,➖ Moderate
Crocs femme,Crocs noir,40.0,36,0,Crocs,,https://www.vinted.fr/items/8859292601,active,6,2026-05-09 17:15:43 CEST,24.0,16,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs femme caged mules,45.0,6,0,Crocs,,https://www.vinted.fr/items/8871899274,active,0,2026-05-10 13:15:45 CEST,4.0,4,➖ Moderate
Crocs femme,white crocs,15.0,37,0,Crocs,,https://www.vinted.fr/items/8773031093,active,6,2026-05-09 17:15:50 CEST,24.0,16,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs kitchen shoes,48.0,50,0,Crocs,,https://www.vinted.fr/items/8776638317,active,0,2026-05-09 17:15:55 CEST,24.0,5,📈 Growing
Crocs femme,Crocs rose à paillettes,5.0,15,0,Crocs,,https://www.vinted.fr/items/8866059453,active,0,2026-05-09 17:15:59 CEST,24.0,2,➖ Moderate
Crocs femme,Crocs beige mixte neuf original pt 40,32.0,76,0,Crocs,,https://www.vinted.fr/items/8807118403,active,12,2026-05-09 17:16:01 CEST,24.0,20,🔥🔥🔥 Very Strong Demand
Crocs femme,crocs,25.0,31,0,Crocs,,https://www.vinted.fr/items/8854334887,active,4,2026-05-08 17:16:07 CEST,48.0,8,🔥 Trending
Crocs femme,white crocs,15.0,37,0,Crocs,,https://www.vinted.fr/items/8773031093,active,6,2026-05-09 17:16:09 CEST,24.0,16,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs blanche,30.0,52,0,Crocs,,https://www.vinted.fr/items/8856973523,active,10,2026-05-08 17:16:13 CEST,48.0,19,🔥🔥🔥 Very Strong Demand
Crocs femme,Crocs ballerines noires,18.0,6,0,Crocs,,https://www.vinted.fr/items/8870513838,active,0,2026-05-10 10:16:17 CEST,7.0,2,➖ Moderate
Crocs femme,Crocs à plateforme,30.0,29,0,Crocs,,https://www.vinted.fr/items/8869266251,active,4,2026-05-09 23:16:22 CEST,18.0,12,🔥🔥 Strong Demand
Crocs femme,Crocs mules taille 36,15.0,21,0,Crocs,,https://www.vinted.fr/items/8861375419,active,0,2026-05-09 17:16:24 CEST,24.0,2,➖ Moderate
Crocs femme,Croc’s Rose pale - Barely pink,28.0,9,0,Crocs,,https://www.vinted.fr/items/8873607630,active,0,,24.0,1,⚠️ Low
Crocs femme,Vends belle paire de Crocs,25.0,4,0,Crocs,,https://www.vinted.fr/items/8872988429,active,0,2026-05-10 14:16:32 CEST,3.0,3,➖ Moderate
